Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
120-201,0.0048,0.0034,0.0045,0.004233333333333333,7.371114795831993e-4,1-3,2
120-201-210,3e-4,5e-4,0.001,6.000000000000001e-4,3.60555127546399e-4,1-3,3
120-202,9e-4,6e-4,4e-4,6.333333333333333e-4,2.516611478423583e-4,1-3,2
120-202-210,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,1-3,3
120-210,0.004,0.0053,0.0051,0.0048000000000000004,7.000000000000001e-4,1-3,2
121,1e-4,2e-4,NA,NA,NA,1-3,1
200,0.0439,0.0449,0.0398,0.04286666666666667,0.0027024680078279063,1-3,1
201,0.0086,0.0107,0.0096,0.009633333333333332,0.0010503967504392484,1-3,1
201-210,0.0022,0.0018,0.0019,0.001966666666666667,2.0816659994661336e-4,1-3,2
201-220,4e-4,3e-4,5e-4,4e-4,1.0000000000000002e-4,1-3,2
202,0.0058,0.0062,0.0044,0.0054666666666666665,9.451631252505214e-4,1-3,1
202-210,5e-4,3e-4,4e-4,4e-4,1.0000000000000002e-4,1-3,2
202-220,5e-4,1e-4,2e-4,2.666666666666667e-4,2.0816659994661328e-4,1-3,2
202-221,2e-4,NA,NA,NA,NA,1-3,2
210,0.0118,0.0104,0.0121,0.011433333333333334,9.073771725877467e-4,1-3,1
220,0.0043,0.005,0.0049,0.004733333333333333,3.7859388972001824e-4,1-3,1
001-010,NA,1e-4,NA,NA,NA,1-3,2
002-011-110,NA,1e-4,NA,NA,NA,1-3,3
011-101-200,NA,1e-4,NA,NA,NA,1-3,3
012-021-102-220,NA,1e-4,NA,NA,NA,1-3,4
012-110,NA,1e-4,1e-4,NA,NA,1-3,2
012-201-220,NA,1e-4,1e-4,NA,NA,1-3,3
020-101,NA,3e-4,3e-4,NA,NA,1-3,2
020-101-110,NA,1e-4,NA,NA,NA,1-3,3
020-102-201-210,NA,2e-4,NA,NA,NA,1-3,4
022-112,NA,1e-4,NA,NA,NA,1-3,2
022-120-201,NA,2e-4,1e-4,NA,NA,1-3,3
022-120-210,NA,3e-4,1e-4,NA,NA,1-3,3
022-121-201,NA,1e-4,NA,NA,NA,1-3,3
100,NA,2e-4,NA,NA,NA,1-3,1
102-120-210,NA,1e-4,NA,NA,NA,1-3,3
102-201-220,NA,2e-4,1e-4,NA,NA,1-3,3
111-120-201,NA,1e-4,NA,NA,NA,1-3,3
111-210,NA,1e-4,NA,NA,NA,1-3,2
112,NA,1e-4,1e-4,NA,NA,1-3,1
211-220,NA,1e-4,1e-4,NA,NA,1-3,2
002-011-210,NA,NA,1e-4,NA,NA,1-3,3
011-201,NA,NA,1e-4,NA,NA,1-3,2
