Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
012-021-120-201,2e-4,1e-4,NA,NA,NA,7-16,4
012-021-120-202,2e-4,NA,NA,NA,NA,7-16,4
012-021-200,2e-4,NA,2e-4,NA,NA,7-16,3
012-021-201,5e-4,3e-4,6e-4,4.6666666666666666e-4,1.5275252316519465e-4,7-16,3
012-021-202,0.0011,6e-4,0.0015,0.0010666666666666667,4.509249752822895e-4,7-16,3
012-021-202-220,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,7-16,4
012-021-210,5e-4,4e-4,5e-4,4.6666666666666666e-4,5.773502691896257e-5,7-16,3
012-021-220,0.0011,8e-4,9e-4,9.333333333333333e-4,1.5275252316519468e-4,7-16,3
012-102,0.0057,0.0064,0.0063,0.0061333333333333335,3.7859388972001824e-4,7-16,2
012-102-120,4e-4,9e-4,9e-4,7.333333333333333e-4,2.8867513459481284e-4,7-16,3
012-102-200,8e-4,5e-4,0.0013,8.666666666666666e-4,4.04145188432738e-4,7-16,3
012-102-201,0.0015,0.0012,0.0013,0.0013333333333333333,1.5275252316519474e-4,7-16,3
012-102-210,8e-4,9e-4,4e-4,7e-4,2.6457513110645904e-4,7-16,3
012-102-220,0.0011,8e-4,0.0011,0.001,1.7320508075688773e-4,7-16,3
012-111-120,1e-4,NA,2e-4,NA,NA,7-16,3
012-111-120-201,0.0012,0.0012,0.0018,0.0014,3.4641016151377546e-4,7-16,4
012-120,0.0089,0.0082,0.0085,0.008533333333333334,3.5118845842842424e-4,7-16,2
012-120-200,2e-4,0.0012,4e-4,6e-4,5.291502622129181e-4,7-16,3
012-120-202,0.0013,0.0013,0.0014,0.0013333333333333333,5.7735026918962605e-5,7-16,3
012-120-210,2e-4,5e-4,4e-4,3.6666666666666667e-4,1.5275252316519468e-4,7-16,3
012-200,0.0032,0.0037,0.0035,0.003466666666666667,2.5166114784235834e-4,7-16,2
012-201,0.0087,0.0087,0.0075,0.0083,6.928203230275507e-4,7-16,2
012-201-210,6e-4,5e-4,8e-4,6.333333333333333e-4,1.5275252316519468e-4,7-16,3
012-201-220,0.0014,0.0015,0.0016,0.0015,1.0000000000000005e-4,7-16,3
012-202,0.009,0.0085,0.0091,0.008866666666666667,3.214550253664315e-4,7-16,2
012-202-220,0.0018,0.0017,0.0023,0.0019333333333333333,3.2145502536643183e-4,7-16,3
012-210,0.013,0.0132,0.0142,0.013466666666666667,6.429100507328643e-4,7-16,2
012-220,0.0061,0.0061,0.0042,0.0054666666666666665,0.0010969655114602894,7-16,2
020,0.0481,0.0464,0.0494,0.047966666666666664,0.001504437879519569,7-16,1
020-102,0.0041,0.003,0.0047,0.003933333333333334,8.621678104251709e-4,7-16,2
020-102-200,0.0022,0.0024,0.0014,0.002,5.291502622129181e-4,7-16,3
020-102-201,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,7-16,3
020-102-210,0.001,0.0011,3e-4,8e-4,4.358898943540674e-4,7-16,3
020-110,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,7-16,2
020-200,0.0143,0.0161,0.0124,0.014266666666666667,0.0018502252115170557,7-16,2
020-201,0.0048,0.0044,0.0035,0.004233333333333334,6.658328118479391e-4,7-16,2
020-201-210,6e-4,6e-4,7e-4,6.333333333333333e-4,5.7735026918962605e-5,7-16,3
020-202,0.0031,0.0034,0.0025,0.003,4.582575694955839e-4,7-16,2
020-202-210,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,7-16,3
020-210,0.0121,0.0118,0.0137,0.012533333333333334,0.001021436896402971,7-16,2
021,0.0334,0.032,0.028,0.031133333333333332,0.0028023799409311596,7-16,1
021-102,0.0076,0.009,0.0092,0.0086,8.717797887081344e-4,7-16,2
021-102-111-210,0.0018,0.0013,0.0015,0.0015333333333333334,2.5166114784235834e-4,7-16,4
021-102-120,4e-4,6e-4,8e-4,6.000000000000001e-4,2e-4,7-16,3
021-102-120-210,1e-4,NA,NA,NA,NA,7-16,4
021-102-200,8e-4,0.0011,7e-4,8.666666666666667e-4,2.081665999466133e-4,7-16,3
021-102-201,4e-4,2e-4,7e-4,4.333333333333333e-4,2.5166114784235834e-4,7-16,3
021-102-201-210,1e-4,NA,NA,NA,NA,7-16,4
021-102-220,0.0012,9e-4,7e-4,9.333333333333333e-4,2.516611478423583e-4,7-16,3
021-111-210,1e-4,NA,NA,NA,NA,7-16,3
021-120,0.0065,0.0061,0.0064,0.006333333333333333,2.0816659994661298e-4,7-16,2
021-120-200,0.001,3e-4,6e-4,6.333333333333333e-4,3.5118845842842467e-4,7-16,3
021-120-201,7e-4,7e-4,6e-4,6.666666666666666e-4,5.7735026918962605e-5,7-16,3
021-120-202,0.0013,5e-4,0.0012,0.001,4.358898943540673e-4,7-16,3
021-120-210,0.0017,0.0013,0.0014,0.0014666666666666667,2.0816659994661325e-4,7-16,3
021-200,0.0037,0.0035,0.0035,0.0035666666666666668,1.1547005383792521e-4,7-16,2
021-201,0.0133,0.014,0.0143,0.013866666666666666,5.13160143944689e-4,7-16,2
021-201-210,2e-4,6e-4,9e-4,5.666666666666666e-4,3.511884584284246e-4,7-16,3
021-202,0.0064,0.0063,0.0065,0.0064,9.999999999999983e-5,7-16,2
021-202-210,0.0011,0.0012,8e-4,0.0010333333333333334,2.0816659994661322e-4,7-16,3
021-202-211,1e-4,NA,NA,NA,NA,7-16,3
021-202-220,0.0019,0.0021,0.0018,0.0019333333333333333,1.5275252316519463e-4,7-16,3
021-210,0.0076,0.009,0.0092,0.0086,8.717797887081344e-4,7-16,2
021-220,0.0101,0.0103,0.0078,0.0094,0.0013892443989449808,7-16,2
022,0.0529,0.0526,0.0502,0.0519,0.0014798648586948743,7-16,1
022-102,0.011,0.013,0.0092,0.011066666666666666,0.0019008769905844334,7-16,2
