Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
1002-1021-2020,4e-4,3e-4,0.001,5.666666666666667e-4,3.7859388972001824e-4,1,3
1002-2000,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,1,2
1002-2001,1e-4,NA,NA,NA,NA,1,2
1002-2001-2020,5e-4,6e-4,4e-4,5e-4,9.999999999999996e-5,1,3
1002-2010,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,2
1002-2020,0.0036,0.0029,0.0038,0.0034333333333333334,4.7258156262526096e-4,1,2
1012-2011-2020,1e-4,NA,NA,NA,NA,1,3
1012-2020,3e-4,8e-4,9e-4,6.666666666666666e-4,3.2145502536643183e-4,1,2
1020,0.0015,0.0022,0.0018,0.0018333333333333333,3.5118845842842467e-4,1,1
1020-1102,1e-4,NA,NA,NA,NA,1,2
1020-1200,1e-4,NA,NA,NA,NA,1,2
1021-2020,3e-4,1e-4,5e-4,3e-4,2e-4,1,2
1100,1e-4,2e-4,NA,NA,NA,1,1
1101-2020,4e-4,NA,3e-4,NA,NA,1,2
1102-2020-2110,1e-4,NA,NA,NA,NA,1,3
1102-2100,2e-4,NA,NA,NA,NA,1,2
1120-1200-2020,3e-4,1e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,1,3
1120-2020,2e-4,NA,3e-4,NA,NA,1,2
1200-2000,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,1,2
1200-2010,2e-4,3e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,1,2
1200-2020,0.0036,0.0032,0.003,0.003266666666666667,3.0550504633038926e-4,1,2
1200-2020-2100,1e-4,3e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,1,3
1201-2020,5e-4,4e-4,6e-4,5e-4,9.999999999999996e-5,1,2
1201-2101,1e-4,NA,NA,NA,NA,1,2
1202-2002-2020,1e-4,NA,1e-4,NA,NA,1,3
1202-2012-2020,1e-4,NA,NA,NA,NA,1,3
1202-2020,1e-4,3e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,1,2
1210-2020,6e-4,2e-4,5e-4,4.333333333333333e-4,2.0816659994661325e-4,1,2
2000,0.0011,0.0017,0.0012,0.0013333333333333333,3.214550253664318e-4,1,1
2001-2010,1e-4,NA,1e-4,NA,NA,1,2
2001-2020,6e-4,0.001,7e-4,7.666666666666667e-4,2.081665999466133e-4,1,2
2002-2020,3e-4,2e-4,3e-4,2.666666666666667e-4,5.773502691896256e-5,1,2
2010,0.0013,0.0021,0.0011,0.0015,5.291502622129181e-4,1,1
2011,1e-4,NA,NA,NA,NA,1,1
2011-2020,1e-4,1e-4,NA,NA,NA,1,2
2020,0.0451,0.043,0.0445,0.044199999999999996,0.0010816653826391989,1,1
2020-2100,7e-4,3e-4,0.0011,7e-4,4e-4,1,2
