Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0202-1102-2020,0.0037,0.0031,0.0027,0.0031666666666666666,5.033222956847167e-4,11-20,3
0202-1102-2020-2100,9e-4,0.0015,9e-4,0.0011,3.4641016151377546e-4,11-20,4
0202-1102-2020-2101,0.0012,0.001,0.0016,0.0012666666666666666,3.0550504633038936e-4,11-20,4
0202-1102-2020-2101-2110,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,5
0202-1102-2020-2110,0.001,8e-4,6e-4,8e-4,2.0000000000000004e-4,11-20,4
0202-1102-2101,1e-4,NA,NA,NA,NA,11-20,3
0202-1102-2120,1e-4,1e-4,NA,NA,NA,11-20,3
0202-1111-2020,4e-4,5e-4,3e-4,4e-4,1.0000000000000002e-4,11-20,3
0202-1120,0.0013,0.0015,8e-4,0.0012000000000000001,3.6055512754639893e-4,11-20,2
0202-1120-1200-2020,0.0011,0.0011,0.0014,0.0012000000000000001,1.7320508075688767e-4,11-20,4
0202-1120-1201-1210-2020,2e-4,NA,NA,NA,NA,11-20,5
0202-1120-1201-2020,0.0011,6e-4,6e-4,7.666666666666667e-4,2.8867513459481295e-4,11-20,4
0202-1120-1210-2020,7e-4,8e-4,3e-4,6.000000000000001e-4,2.645751311064591e-4,11-20,4
0202-1120-2020,0.0029,0.0034,0.0036,0.0033,3.60555127546399e-4,11-20,3
0202-1121,3e-4,3e-4,4e-4,3.333333333333333e-4,5.7735026918962605e-5,11-20,2
0202-1200,8e-4,0.0011,0.0011,0.001,1.7320508075688773e-4,11-20,2
0202-1200-2000,2e-4,NA,NA,NA,NA,11-20,3
0202-1200-2010,1e-4,NA,1e-4,NA,NA,11-20,3
0202-1200-2020,0.0099,0.0097,0.0083,0.009300000000000001,8.71779788708135e-4,11-20,3
0202-1200-2020-2100,0.0017,0.0019,9e-4,0.0015,5.291502622129181e-4,11-20,4
0202-1201,1e-4,6e-4,6e-4,4.333333333333333e-4,2.8867513459481284e-4,11-20,2
0202-1201-1210,2e-4,1e-4,NA,NA,NA,11-20,3
0202-1201-1210-2001-2020,1e-4,NA,NA,NA,NA,11-20,5
0202-1201-1210-2020,8e-4,0.001,7e-4,8.333333333333334e-4,1.5275252316519468e-4,11-20,4
0202-1201-1220,1e-4,3e-4,NA,NA,NA,11-20,3
0202-1201-1220-2001-2020,1e-4,NA,NA,NA,NA,11-20,5
0202-1201-1220-2011-2020,3e-4,1e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,5
0202-1201-1220-2020,0.0012,0.0012,0.0017,0.0013666666666666666,2.886751345948129e-4,11-20,4
0202-1201-1220-2020-2101,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,5
0202-1201-1220-2120,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
0202-1201-2001,1e-4,NA,1e-4,NA,NA,11-20,3
0202-1201-2001-2020,0.0011,0.0018,0.001,0.0013,4.358898943540673e-4,11-20,4
0202-1201-2011-2020,8e-4,5e-4,8e-4,7e-4,1.7320508075688773e-4,11-20,4
0202-1201-2011-2020-2101,1e-4,NA,1e-4,NA,NA,11-20,5
0202-1201-2020,0.0038,0.0042,0.0038,0.003933333333333333,2.3094010767585018e-4,11-20,3
0202-1201-2020-2101,0.0016,7e-4,0.001,0.0011,4.5825756949558405e-4,11-20,4
0202-1210,9e-4,7e-4,0.0011,9e-4,2.0000000000000004e-4,11-20,2
0202-1210-2002-2020,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,4
0202-1210-2020,0.0097,0.0095,0.0078,0.009,0.0010440306508910553,11-20,3
0202-1210-2020-2102-2110,1e-4,1e-4,1e-4,1e-4,0,11-20,5
0202-1210-2020-2110,8e-4,8e-4,7e-4,7.666666666666667e-4,5.7735026918962605e-5,11-20,4
0202-1210-2110,2e-4,NA,1e-4,NA,NA,11-20,3
0202-1220,0.0021,0.001,0.0018,0.0016333333333333332,5.686240703077326e-4,11-20,2
0202-1220-2002-2020,1e-4,1e-4,NA,NA,NA,11-20,4
0202-1220-2020,0.0113,0.0101,0.0104,0.0106,6.244997998398397e-4,11-20,3
0202-1220-2020-2102,6e-4,2e-4,1e-4,3e-4,2.6457513110645904e-4,11-20,4
0202-1220-2120,3e-4,6e-4,7e-4,5.333333333333334e-4,2.0816659994661328e-4,11-20,3
0202-2000,5e-4,3e-4,NA,NA,NA,11-20,2
0202-2001,4e-4,6e-4,7e-4,5.666666666666667e-4,1.5275252316519465e-4,11-20,2
0202-2001-2020,0.0092,0.0089,0.0102,0.0094333333333333335,6.806859285554051e-4,11-20,3
0202-2002,0.0023,0.0016,0.0021,0.002,3.605551275463989e-4,11-20,2
0202-2002-2020,0.0131,0.013,0.013,0.013033333333333333,5.773502691896323e-5,11-20,3
0202-2002-2021,8e-4,9e-4,6e-4,7.666666666666667e-4,1.5275252316519468e-4,11-20,3
0202-2010,9e-4,8e-4,5e-4,7.333333333333333e-4,2.0816659994661328e-4,11-20,2
0202-2010-2100,3e-4,1e-4,NA,NA,NA,11-20,3
0202-2011,0.001,6e-4,0.0011,9e-4,2.645751311064591e-4,11-20,2
0202-2011-2020,0.0038,0.0036,0.0035,0.0036333333333333335,1.5275252316519465e-4,11-20,3
0202-2011-2020-2101,0.001,0.0011,5e-4,8.666666666666667e-4,3.2145502536643183e-4,11-20,4
0202-2011-2020-2201,0.0013,0.0016,0.0012,0.0013666666666666666,2.0816659994661336e-4,11-20,4
0202-2011-2101,2e-4,1e-4,NA,NA,NA,11-20,3
0202-2012,0.0016,0.0014,0.0012,0.0014,2.000000000000001e-4,11-20,2
0202-2012-2020,0.0101,0.0098,0.0084,0.0094333333333333335,9.073771725877467e-4,11-20,3
0202-2012-2020-2102,8e-4,0.0016,0.0011,0.0011666666666666668,4.0414518843273807e-4,11-20,4
0202-2012-2021,0.0011,5e-4,3e-4,6.333333333333334e-4,4.163331998932266e-4,11-20,3
0202-2012-2021-2102,1e-4,NA,NA,NA,NA,11-20,4
0202-2012-2102,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
0202-2020,0.3896,0.3914,0.3891,0.39003333333333334,0.0012096831541082839,11-20,2
0202-2020-2100,0.0098,0.0098,0.0082,0.009266666666666666,9.237604307034007e-4,11-20,3
0202-2020-2101,0.0094,0.0112,0.0099,0.010166666666666668,9.291573243177566e-4,11-20,3
0202-2020-2101-2110,0.001,9e-4,6e-4,8.333333333333333e-4,2.081665999466133e-4,11-20,4
0202-2020-2102,0.0102,0.0089,0.0104,0.009833333333333333,8.144527815247078e-4,11-20,3
0202-2020-2102-2110,0.0011,0.0014,0.0012,0.0012333333333333332,1.5275252316519465e-4,11-20,4
0202-2020-2110,0.0041,0.0048,0.0043,0.0044,3.6055512754639855e-4,11-20,3
0202-2020-2200,0.0128,0.0134,0.0144,0.013533333333333333,8.082903768654756e-4,11-20,3
0202-2020-2201,0.0089,0.0095,0.008,0.0088,7.549834435270747e-4,11-20,3
0202-2020-2201-2210,0.0018,0.002,0.0019,0.0019,1.0000000000000005e-4,11-20,4
0202-2020-2210,0.0094,0.0079,0.009,0.008766666666666667,7.767453465154025e-4,11-20,3
0202-2021,0.0076,0.0079,0.0076,0.0077,1.732050807568882e-4,11-20,2
0202-2021-2101,1e-4,2e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,3
0202-2021-2102,0.0012,9e-4,0.0011,0.0010666666666666667,1.5275252316519465e-4,11-20,3
0202-2021-2102-2111,1e-4,NA,1e-4,NA,NA,11-20,4
0202-2021-2111,1e-4,1e-4,1e-4,1e-4,0,11-20,3
0202-2021-2201,2e-4,NA,NA,NA,NA,11-20,3
0202-2022,8e-4,0.0016,0.002,0.0014666666666666667,6.110100926607787e-4,11-20,2
0202-2022-2102,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
0202-2100,4e-4,4e-4,1e-4,3.0000000000000003e-4,1.7320508075688773e-4,11-20,2
0202-2101,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,2
0202-2101-2110,1e-4,1e-4,1e-4,1e-4,0,11-20,3
0202-2101-2120,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,3
0202-2102,9e-4,8e-4,0.001,9e-4,9.999999999999999e-5,11-20,2
0202-2110,0.0011,9e-4,0.0014,0.0011333333333333334,2.5166114784235834e-4,11-20,2
0202-2111,3e-4,1e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,11-20,2
0202-2111-2120-2201,1e-4,NA,1e-4,NA,NA,11-20,4
0202-2120,0.0067,0.0074,0.008,0.007366666666666667,6.506407098647711e-4,11-20,2
0202-2120-2200,7e-4,7e-4,5e-4,6.333333333333333e-4,1.1547005383792514e-4,11-20,3
0202-2120-2201,9e-4,9e-4,9e-4,9e-4,0,11-20,3
0202-2120-2201-2210,1e-4,NA,NA,NA,NA,11-20,4
0202-2120-2210,5e-4,4e-4,3e-4,4e-4,1.0000000000000002e-4,11-20,3
0202-2121,1e-4,NA,NA,NA,NA,11-20,2
0202-2200,0.0019,0.0019,0.0025,0.0021,3.4641016151377546e-4,11-20,2
0202-2201,0.0012,0.0013,6e-4,0.0010333333333333332,3.7859388972001824e-4,11-20,2
0202-2201-2220,1e-4,3e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,11-20,3
0202-2210,8e-4,0.0016,0.0011,0.0011666666666666668,4.0414518843273807e-4,11-20,2
0202-2220,0.0012,0.0018,0.0013,0.0014333333333333333,3.2145502536643183e-4,11-20,2
0210-2020,7e-4,4e-4,NA,NA,NA,11-20,2
0210-2110,1e-4,NA,NA,NA,NA,11-20,2
0211,2e-4,1e-4,NA,NA,NA,11-20,1
0211-2020,9e-4,0.0014,8e-4,0.0010333333333333334,3.2145502536643183e-4,11-20,2
0211-2020-2110,2e-4,NA,NA,NA,NA,11-20,3
0211-2110,1e-4,NA,NA,NA,NA,11-20,2
0212,0.001,0.0011,5e-4,8.666666666666667e-4,3.2145502536643183e-4,11-20,1
0212-0220-2011-2020,1e-4,NA,1e-4,NA,NA,11-20,4
0212-0220-2020,0.0011,9e-4,5e-4,8.333333333333334e-4,3.0550504633038936e-4,11-20,3
0212-0221-1220-2020,1e-4,1e-4,NA,NA,NA,11-20,4
0212-0221-2020,6e-4,8e-4,4e-4,6.000000000000001e-4,2e-4,11-20,3
0212-1012,1e-4,NA,NA,NA,NA,11-20,2
0212-1012-2020,1e-4,NA,1e-4,NA,NA,11-20,3
0212-1022,3e-4,NA,NA,NA,NA,11-20,2
0212-1022-1112-2020,1e-4,NA,2e-4,NA,NA,11-20,4
0212-1022-2020,0.0011,0.0017,0.0013,0.0013666666666666666,3.0550504633038926e-4,11-20,3
0212-1210-2020,2e-4,2e-4,2e-4,2e-4,0,11-20,3
0212-1211-1220-2020,1e-4,2e-4,NA,NA,NA,11-20,4
0212-1211-2021,2e-4,NA,NA,NA,NA,11-20,3
0212-1211-2021-2111,1e-4,NA,NA,NA,NA,11-20,4
0212-1220,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,2
0212-1220-2012-2020,1e-4,NA,NA,NA,NA,11-20,4
0212-1220-2020,0.0012,0.0014,0.0011,0.0012333333333333332,1.5275252316519465e-4,11-20,3
0212-2012-2020,1e-4,1e-4,1e-4,1e-4,0,11-20,3
0212-2012-2021,1e-4,NA,NA,NA,NA,11-20,3
0212-2020,0.0091,0.0083,0.009,0.0088,4.358898943540673e-4,11-20,2
0212-2021,5e-4,5e-4,5e-4,5e-4,0,11-20,2
0212-2022,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,2
0212-2120,4e-4,4e-4,7e-4,5e-4,1.7320508075688773e-4,11-20,2
0212-2210,1e-4,NA,NA,NA,NA,11-20,2
0220,1e-4,3e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,11-20,1
0220-2020,0.002,0.0025,0.002,0.0021666666666666666,2.886751345948129e-4,11-20,2
0221,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,1
0221-1021-2020,1e-4,1e-4,NA,NA,NA,11-20,3
0221-1220-2020,2e-4,5e-4,NA,NA,NA,11-20,3
0221-2020,0.0014,9e-4,0.0013,0.0012,2.6457513110645904e-4,11-20,2
0221-2021,1e-4,2e-4,NA,NA,NA,11-20,2
0221-2120,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,2
0222,3e-4,6e-4,5e-4,4.6666666666666666e-4,1.5275252316519465e-4,11-20,1
0222-1022,1e-4,NA,NA,NA,NA,11-20,2
0222-1022-2020,3e-4,5e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,11-20,3
0222-1220,1e-4,NA,NA,NA,NA,11-20,2
0222-1220-2020,3e-4,5e-4,3e-4,3.6666666666666667e-4,1.1547005383792517e-4,11-20,3
0222-1221-2021,1e-4,NA,NA,NA,NA,11-20,3
0222-2020,0.0015,0.0014,0.0016,0.0015,1.0000000000000005e-4,11-20,2
0222-2021,2e-4,1e-4,NA,NA,NA,11-20,2
0222-2022,1e-4,NA,1e-4,NA,NA,11-20,2
0222-2120,1e-4,2e-4,4e-4,2.3333333333333333e-4,1.5275252316519468e-4,11-20,2
0222-2122,1e-4,NA,NA,NA,NA,11-20,2
1002,1e-4,1e-4,NA,NA,NA,11-20,1
1002-1021,1e-4,NA,NA,NA,NA,11-20,2
1002-1021-2020,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
1002-2020,3e-4,5e-4,5e-4,4.333333333333333e-4,1.1547005383792517e-4,11-20,2
1012-2011-2020,1e-4,NA,1e-4,NA,NA,11-20,3
1012-2020,6e-4,5e-4,3e-4,4.6666666666666666e-4,1.5275252316519465e-4,11-20,2
1021-1102,1e-4,NA,NA,NA,NA,11-20,2
1021-1202,2e-4,NA,1e-4,NA,NA,11-20,2
1021-1202-2020,1e-4,NA,NA,NA,NA,11-20,3
1021-2020,6e-4,3e-4,3e-4,3.9999999999999996e-4,1.7320508075688773e-4,11-20,2
1022,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,1
1022-1202-2020,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,3
1022-2020,9e-4,0.0018,0.0017,0.0014666666666666667,4.932882862316247e-4,11-20,2
1102,2e-4,NA,NA,NA,NA,11-20,1
1102-1120,1e-4,NA,NA,NA,NA,11-20,2
1102-2020,7e-4,8e-4,7e-4,7.333333333333333e-4,5.7735026918962605e-5,11-20,2
1102-2020-2100,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
1102-2020-2101,2e-4,NA,NA,NA,NA,11-20,3
1102-2021,1e-4,NA,NA,NA,NA,11-20,2
1112-1121,1e-4,NA,NA,NA,NA,11-20,2
1112-1202,1e-4,NA,NA,NA,NA,11-20,2
1112-1202-2012,1e-4,NA,NA,NA,NA,11-20,3
1112-2020,3e-4,2e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,2
1112-2111,1e-4,NA,NA,NA,NA,11-20,2
1120,2e-4,NA,1e-4,NA,NA,11-20,1
1120-1200-2020,1e-4,2e-4,NA,NA,NA,11-20,3
1120-1202-2020,2e-4,NA,1e-4,NA,NA,11-20,3
1120-2020,5e-4,1e-4,7e-4,4.333333333333333e-4,3.0550504633038936e-4,11-20,2
1122,2e-4,NA,NA,NA,NA,11-20,1
1200-2020,7e-4,3e-4,5e-4,5e-4,2e-4,11-20,2
1200-2020-2100,1e-4,2e-4,NA,NA,NA,11-20,3
1201,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,1
1201-1210-2020,1e-4,NA,NA,NA,NA,11-20,3
1201-2001-2020,1e-4,NA,NA,NA,NA,11-20,3
1201-2020,0.0013,0.0015,0.0011,0.0013,1.9999999999999998e-4,11-20,2
1201-2020-2101,3e-4,1e-4,1e-4,1.6666666666666666e-4,1.1547005383792513e-4,11-20,3
1202,0.0012,0.001,0.0013,0.0011666666666666665,1.5275252316519463e-4,11-20,1
1202-1210-2020,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
1202-1211-2020,2e-4,NA,NA,NA,NA,11-20,3
1202-1220-2020,2e-4,2e-4,2e-4,2e-4,0,11-20,3
1202-1220-2020-2102,1e-4,NA,NA,NA,NA,11-20,4
1202-1220-2120,1e-4,NA,NA,NA,NA,11-20,3
1202-1221-2012-2021,1e-4,NA,NA,NA,NA,11-20,4
1202-1221-2021,1e-4,2e-4,NA,NA,NA,11-20,3
1202-2002-2020,6e-4,6e-4,9e-4,7e-4,1.7320508075688773e-4,11-20,3
1202-2010-2200,1e-4,NA,NA,NA,NA,11-20,3
1202-2011,1e-4,NA,NA,NA,NA,11-20,2
1202-2011-2020,1e-4,NA,1e-4,NA,NA,11-20,3
1202-2012,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,2
1202-2012-2020,5e-4,0.0011,0.001,8.666666666666667e-4,3.2145502536643183e-4,11-20,3
1202-2012-2020-2102,2e-4,NA,1e-4,NA,NA,11-20,4
1202-2012-2021,3e-4,NA,1e-4,NA,NA,11-20,3
1202-2020,0.0085,0.0067,0.0079,0.0077,9.165151389911682e-4,11-20,2
1202-2020-2102,4e-4,4e-4,4e-4,4e-4,0,11-20,3
1202-2020-2102-2110,2e-4,1e-4,NA,NA,NA,11-20,4
1202-2020-2200,7e-4,9e-4,3e-4,6.333333333333333e-4,3.0550504633038936e-4,11-20,3
1202-2020-2201,7e-4,5e-4,3e-4,5e-4,2e-4,11-20,3
1202-2020-2201-2210,1e-4,NA,NA,NA,NA,11-20,4
1202-2020-2210,8e-4,8e-4,9e-4,8.333333333333334e-4,5.7735026918962544e-5,11-20,3
1202-2021,6e-4,5e-4,6e-4,5.666666666666666e-4,5.7735026918962544e-5,11-20,2
1202-2021-2102,2e-4,NA,NA,NA,NA,11-20,3
1202-2022-2102,1e-4,NA,NA,NA,NA,11-20,3
1202-2120,5e-4,3e-4,4e-4,4e-4,1.0000000000000002e-4,11-20,2
1202-2120-2210,1e-4,NA,2e-4,NA,NA,11-20,3
1202-2121,1e-4,NA,NA,NA,NA,11-20,2
1202-2200,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,11-20,2
1202-2210,1e-4,3e-4,NA,NA,NA,11-20,2
1202-2220,2e-4,2e-4,NA,NA,NA,11-20,2
1210-2020,4e-4,4e-4,6e-4,4.6666666666666666e-4,1.1547005383792512e-4,11-20,2
1210-2020-2110,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,11-20,3
1212-2020,2e-4,NA,1e-4,NA,NA,11-20,2
1220,2e-4,NA,NA,NA,NA,11-20,1
1220-2020,5e-4,0.0014,7e-4,8.666666666666666e-4,4.7258156262526085e-4,11-20,2
1221-2021,3e-4,NA,NA,NA,NA,11-20,2
2001,2e-4,NA,NA,NA,NA,11-20,1
2001-2020,7e-4,0.0011,0.0013,0.0010333333333333334,3.055050463303893e-4,11-20,2
2002,1e-4,3e-4,4e-4,2.666666666666667e-4,1.5275252316519468e-4,11-20,1
2002-2020,0.0017,0.0015,0.002,0.0017333333333333333,2.5166114784235834e-4,11-20,2
2002-2021,1e-4,NA,1e-4,NA,NA,11-20,2
2011-2020,8e-4,0.0013,2e-4,7.666666666666667e-4,5.507570547286102e-4,11-20,2
2011-2020-2201,2e-4,3e-4,NA,NA,NA,11-20,3
2012,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,11-20,1
2012-2020,7e-4,0.0011,0.001,9.333333333333333e-4,2.081665999466133e-4,11-20,2
2012-2020-2102,1e-4,NA,2e-4,NA,NA,11-20,3
2012-2020-2202,4e-4,2e-4,2e-4,2.666666666666667e-4,1.1547005383792516e-4,11-20,3
2012-2021,2e-4,2e-4,NA,NA,NA,11-20,2
2020,0.0493,0.0523,0.0519,0.051166666666666666,0.0016289055630494176,11-20,1
2020-2100,0.0011,0.0014,7e-4,0.0010666666666666667,3.511884584284246e-4,11-20,2
2020-2101,3e-4,0.0011,9e-4,7.666666666666667e-4,4.163331998932266e-4,11-20,2
2020-2101-2110,3e-4,1e-4,NA,NA,NA,11-20,3
2020-2102,0.001,9e-4,0.0019,0.0012666666666666666,5.507570547286102e-4,11-20,2
2020-2110,6e-4,5e-4,3e-4,4.6666666666666666e-4,1.5275252316519465e-4,11-20,2
2020-2200,0.002,0.0021,0.0021,0.0020666666666666667,5.773502691896248e-5,11-20,2
2020-2201,0.0019,0.0014,0.001,0.0014333333333333333,4.509249752822894e-4,11-20,2
2020-2201-2210,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,3
2020-2202,0.0016,6e-4,0.0018,0.0013333333333333333,6.429100507328637e-4,11-20,2
2020-2202-2210,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,3
2020-2210,0.0011,0.0015,0.001,0.0012000000000000001,2.6457513110645904e-4,11-20,2
2021,0.0013,0.0012,8e-4,0.0010999999999999998,2.64575131106459e-4,11-20,1
2021-2102,2e-4,NA,2e-4,NA,NA,11-20,2
2021-2202,1e-4,4e-4,NA,NA,NA,11-20,2
2022,4e-4,4e-4,5e-4,4.3333333333333337e-4,5.773502691896257e-5,11-20,1
2101,2e-4,NA,NA,NA,NA,11-20,1
2102,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,1
2110,2e-4,2e-4,1e-4,1.666666666666667e-4,5.773502691896258e-5,11-20,1
2120,9e-4,9e-4,9e-4,9e-4,0,11-20,1
2120-2200,1e-4,NA,2e-4,NA,NA,11-20,2
2120-2201-2210,1e-4,1e-4,NA,NA,NA,11-20,3
2120-2202,1e-4,NA,2e-4,NA,NA,11-20,2
2200,4e-4,4e-4,1e-4,3.0000000000000003e-4,1.7320508075688773e-4,11-20,1
2201,1e-4,3e-4,2e-4,1.9999999999999998e-4,9.999999999999999e-5,11-20,1
2202,4e-4,3e-4,2e-4,3.0000000000000003e-4,1e-4,11-20,1
2202-2210,1e-4,NA,1e-4,NA,NA,11-20,2
2210,4e-4,1e-4,NA,NA,NA,11-20,1
2220,5e-4,3e-4,4e-4,4e-4,1.0000000000000002e-4,11-20,1
0012,NA,1e-4,NA,NA,NA,11-20,1
0012-0202-2011,NA,1e-4,NA,NA,NA,11-20,3
0012-0202-2020-2100,NA,1e-4,NA,NA,NA,11-20,4
0021-0202-0211-2020-2210,NA,2e-4,1e-4,NA,NA,11-20,5
0021-0202-2020-2100,NA,1e-4,NA,NA,NA,11-20,4
0112-0120-0202,NA,2e-4,NA,NA,NA,11-20,3
0112-0120-0202-1012-2020,NA,2e-4,1e-4,NA,NA,11-20,5
0112-0120-2020,NA,1e-4,NA,NA,NA,11-20,3
0112-0121,NA,2e-4,1e-4,NA,NA,11-20,2
0112-0121-0202-2012-2020,NA,2e-4,1e-4,NA,NA,11-20,5
0112-0121-0202-2012-2021,NA,1e-4,NA,NA,NA,11-20,5
0112-0202-1012-2011-2020,NA,1e-4,4e-4,NA,NA,11-20,5
0112-0202-2012,NA,3e-4,2e-4,NA,NA,11-20,3
0112-0202-2111-2120-2201,NA,1e-4,NA,NA,NA,11-20,5
0112-1120-2020,NA,1e-4,NA,NA,NA,11-20,3
0112-2012-2020,NA,2e-4,NA,NA,NA,11-20,3
0120-0201-0210-2020,NA,1e-4,NA,NA,NA,11-20,4
0120-0202-1002-2020,NA,1e-4,NA,NA,NA,11-20,4
0120-0202-1020,NA,1e-4,1e-4,NA,NA,11-20,3
0121-0202-0211-1021-2020,NA,1e-4,NA,NA,NA,11-20,5
0121-0202-0211-2020-2210,NA,3e-4,1e-4,NA,NA,11-20,5
0121-0202-1021,NA,1e-4,1e-4,NA,NA,11-20,3
0121-0202-1120,NA,3e-4,1e-4,NA,NA,11-20,3
0121-0202-2021,NA,1e-4,2e-4,NA,NA,11-20,3
0121-0202-2120,NA,2e-4,2e-4,NA,NA,11-20,3
0122-0202-1022-2020-2201,NA,1e-4,NA,NA,NA,11-20,5
0122-0202-1120-1201-1210-2020,NA,1e-4,NA,NA,NA,11-20,6
0122-0212-1022-2020,NA,1e-4,1e-4,NA,NA,11-20,4
0122-1022,NA,1e-4,NA,NA,NA,11-20,2
0122-1022-2021,NA,1e-4,NA,NA,NA,11-20,3
0122-1120-2020,NA,2e-4,2e-4,NA,NA,11-20,3
0201-1200-2020-2100,NA,1e-4,NA,NA,NA,11-20,4
0201-2120-2200,NA,1e-4,1e-4,NA,NA,11-20,3
0202-0211-2002-2020,NA,1e-4,1e-4,NA,NA,11-20,4
0202-0220-1012-2020,NA,1e-4,NA,NA,NA,11-20,4
0202-0220-2020-2102,NA,1e-4,1e-4,NA,NA,11-20,4
0202-0221-1012-1021-2020,NA,3e-4,2e-4,NA,NA,11-20,5
0202-0221-2012-2020-2102,NA,1e-4,NA,NA,NA,11-20,5
0202-0221-2021,NA,3e-4,NA,NA,NA,11-20,3
0202-1002-1021,NA,1e-4,NA,NA,NA,11-20,3
0202-1012-1021-1102,NA,1e-4,NA,NA,NA,11-20,4
0202-1012-1102-2011-2101,NA,1e-4,NA,NA,NA,11-20,5
0202-1012-2011-2020-2201,NA,4e-4,NA,NA,NA,11-20,5
0202-1021-2020-2200,NA,1e-4,NA,NA,NA,11-20,4
0202-1022-1102-2020-2100,NA,1e-4,NA,NA,NA,11-20,5
0202-1022-2020-2200,NA,2e-4,NA,NA,NA,11-20,4
0202-1022-2020-2201,NA,1e-4,2e-4,NA,NA,11-20,4
0202-1022-2021-2201,NA,1e-4,NA,NA,NA,11-20,4
0202-1120-1200,NA,1e-4,NA,NA,NA,11-20,3
0202-1120-1201,NA,1e-4,NA,NA,NA,11-20,3
0202-1120-1201-2001-2020,NA,1e-4,1e-4,NA,NA,11-20,5
0202-1120-1210,NA,1e-4,2e-4,NA,NA,11-20,3
0202-1120-2002-2020,NA,1e-4,NA,NA,NA,11-20,4
0202-1121-2120,NA,1e-4,NA,NA,NA,11-20,3
0202-2001-2010,NA,1e-4,3e-4,NA,NA,11-20,3
0202-2002-2011,NA,1e-4,NA,NA,NA,11-20,3
0202-2011-2201,NA,1e-4,NA,NA,NA,11-20,3
0202-2102-2110,NA,1e-4,NA,NA,NA,11-20,3
0202-2102-2120,NA,1e-4,1e-4,NA,NA,11-20,3
0210-2020-2110,NA,1e-4,NA,NA,NA,11-20,3
0211-2020-2210,NA,1e-4,NA,NA,NA,11-20,3
0212-0221,NA,2e-4,NA,NA,NA,11-20,2
0212-0221-1021-2020,NA,3e-4,1e-4,NA,NA,11-20,4
0212-0221-2220,NA,1e-4,NA,NA,NA,11-20,3
0212-1022-2021,NA,1e-4,1e-4,NA,NA,11-20,3
0212-1120,NA,1e-4,NA,NA,NA,11-20,2
0212-1120-2020,NA,2e-4,NA,NA,NA,11-20,3
0212-1211-1220,NA,1e-4,1e-4,NA,NA,11-20,3
0212-1211-2020,NA,1e-4,NA,NA,NA,11-20,3
0212-2020-2110,NA,2e-4,1e-4,NA,NA,11-20,3
0212-2020-2210,NA,1e-4,NA,NA,NA,11-20,3
0212-2021-2111,NA,1e-4,NA,NA,NA,11-20,3
0212-2021-2211,NA,1e-4,1e-4,NA,NA,11-20,3
0212-2121,NA,1e-4,NA,NA,NA,11-20,2
0220-2120,NA,2e-4,2e-4,NA,NA,11-20,2
0222-1122-2120,NA,1e-4,NA,NA,NA,11-20,3
1012,NA,1e-4,NA,NA,NA,11-20,1
