Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
02-10,1e-4,5e-4,NA,NA,NA,17-26,2
02-10-11-20-21,0.0143,0.0129,0.0151,0.0141,0.0011135528725660048,17-26,5
02-10-20,0.0755,0.0702,0.0721,0.0726,0.00268514431641951,17-26,3
02-10-20-22,0.0094,0.0106,0.0082,0.0094,0.0011999999999999997,17-26,4
02-11-21,2e-4,3e-4,1e-4,1.9999999999999998e-4,9.999999999999999e-5,17-26,3
02-12,0.0065,0.0051,0.0054,0.005666666666666667,7.37111479583199e-4,17-26,2
02-12-20,0.0716,0.0765,0.0804,0.07616666666666666,0.004409459528483433,17-26,3
02-12-20-21,0.0133,0.0132,0.0142,0.013566666666666666,5.507570547286109e-4,17-26,4
02-12-21,4e-4,5e-4,3e-4,4e-4,1.0000000000000002e-4,17-26,3
02-20,0.2921,0.2779,0.2801,0.28336666666666666,0.0076428615932341475,17-26,2
02-20-21,0.0753,0.0727,0.075,0.07433333333333333,0.001422439219556792,17-26,3
02-20-22,0.0725,0.0775,0.0795,0.0765,0.0036055512754639926,17-26,3
02-21,0.0045,0.0049,0.0029,0.0040999999999999995,0.0010583005244258362,17-26,2
02-21-22,0.0056,0.0039,0.0049,0.0048,8.544003745317532e-4,17-26,3
02-22,0.0123,0.0111,0.0106,0.011333333333333334,8.736894948054105e-4,17-26,2
10-11-20-21,2e-4,6e-4,7e-4,5e-4,2.6457513110645904e-4,17-26,4
10-12-20-22,4e-4,0.0014,0.0013,0.0010333333333333334,5.507570547286102e-4,17-26,4
10-20,0.0023,0.0019,0.0028,0.002333333333333333,4.509249752822894e-4,17-26,2
11,1e-4,NA,NA,NA,NA,17-26,1
11-12,2e-4,2e-4,NA,NA,NA,17-26,2
11-12-20,3e-4,3e-4,3e-4,3e-4,0,17-26,3
11-12-21-22,2e-4,2e-4,4e-4,2.666666666666667e-4,1.1547005383792516e-4,17-26,4
12,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,17-26,1
12-20,0.0032,0.0037,0.0031,0.0033333333333333335,3.2145502536643194e-4,17-26,2
12-20-21,3e-4,5e-4,5e-4,4.333333333333333e-4,1.1547005383792517e-4,17-26,3
12-20-22,0.0051,0.0046,0.0039,0.004533333333333334,6.027713773341711e-4,17-26,3
12-22,4e-4,9e-4,5e-4,6.000000000000001e-4,2.6457513110645904e-4,17-26,2
20,0.0314,0.0308,0.0287,0.0303,0.0014177446878757818,17-26,1
20-21,0.0049,0.0066,0.0059,0.0058,8.544003745317532e-4,17-26,2
20-22,0.0109,0.0115,0.0108,0.011066666666666667,3.7859388972001797e-4,17-26,2
21,2e-4,5e-4,4e-4,3.6666666666666667e-4,1.5275252316519468e-4,17-26,1
21-22,5e-4,5e-4,9e-4,6.333333333333333e-4,2.3094010767585029e-4,17-26,2
22,0.0013,7e-4,0.0014,0.0011333333333333334,3.7859388972001824e-4,17-26,1
01-02-21,NA,1e-4,NA,NA,NA,17-26,3
02-10-12,NA,1e-4,NA,NA,NA,17-26,3
11-21,NA,1e-4,1e-4,NA,NA,17-26,2
00,NA,NA,1e-4,NA,NA,17-26,1
00-02-10-12,NA,NA,1e-4,NA,NA,17-26,4
01-10-20,NA,NA,1e-4,NA,NA,17-26,3
10-12-20,NA,NA,1e-4,NA,NA,17-26,3
00-01-20,7e-4,0.0012,0.0012,0.0010333333333333332,2.8867513459481284e-4,22-31,3
00-02,0.0019,0.0021,0.0023,0.0021,1.9999999999999998e-4,22-31,2
00-02-10,9e-4,0.001,0.0013,0.0010666666666666667,2.0816659994661325e-4,22-31,3
00-02-12-20,0.0069,0.0072,0.006,0.0067,6.244997998398397e-4,22-31,4
00-02-12-20-21,4e-4,5e-4,2e-4,3.6666666666666667e-4,1.5275252316519468e-4,22-31,5
00-02-20,0.1131,0.1206,0.1151,0.11626666666666667,0.003883726732577012,22-31,3
00-02-20-21,0.0078,0.0085,0.0067,0.007666666666666667,9.073771725877467e-4,22-31,4
00-02-20-22,0.0031,0.0035,0.0043,0.0036333333333333335,6.110100926607787e-4,22-31,4
00-20,0.0023,0.002,0.0022,0.0021666666666666666,1.5275252316519465e-4,22-31,2
01-02,0.0029,0.0022,0.0022,0.0024333333333333334,4.0414518843273785e-4,22-31,2
01-02-10-20,0.0118,0.0118,0.0131,0.012233333333333334,7.505553499465139e-4,22-31,4
01-02-10-20-22,0.0014,0.0015,9e-4,0.0012666666666666666,3.2145502536643183e-4,22-31,5
01-02-11-12,4e-4,7e-4,4e-4,5e-4,1.7320508075688773e-4,22-31,4
01-02-11-12-20,0.0132,0.0145,0.0118,0.013166666666666667,0.0013503086067019401,22-31,5
01-02-20,0.0695,0.067,0.0701,0.06886666666666667,0.0016441816606851338,22-31,3
01-02-20-22,0.0102,0.01,0.0113,0.0105,6.999999999999993e-4,22-31,4
01-02-21-22,0.001,3e-4,8e-4,7e-4,3.60555127546399e-4,22-31,4
01-11-20,1e-4,NA,NA,NA,NA,22-31,3
01-20,1e-4,NA,NA,NA,NA,22-31,2
02,0.0317,0.0334,0.0334,0.03283333333333333,9.814954576223638e-4,22-31,1
02-10,2e-4,NA,2e-4,NA,NA,22-31,2
02-10-11-20-21,0.0125,0.0121,0.0163,0.013633333333333332,0.0023180451534284938,22-31,5
02-10-12,1e-4,NA,NA,NA,NA,22-31,3
02-10-20,0.0716,0.0743,0.0738,0.07323333333333333,0.0014364307617610206,22-31,3
02-10-20-22,0.0092,0.0122,0.0112,0.010866666666666667,0.001527525231651947,22-31,4
02-11-21,1e-4,4e-4,6e-4,3.6666666666666667e-4,2.516611478423583e-4,22-31,3
02-12,0.0076,0.0067,0.0065,0.006933333333333333,5.859465277082316e-4,22-31,2
02-12-20,0.0782,0.0779,0.0754,0.07716666666666666,0.0015373136743466983,22-31,3
02-12-20-21,0.0147,0.0128,0.0139,0.0138,9.539392014169451e-4,22-31,4
02-12-21,3e-4,2e-4,5e-4,3.333333333333333e-4,1.5275252316519468e-4,22-31,3
02-20,0.2805,0.2751,0.2692,0.27493333333333336,0.005651843357112218,22-31,2
02-20-21,0.0737,0.0686,0.0739,0.07206666666666667,0.0030038863715748875,22-31,3
02-20-22,0.0824,0.0856,0.0849,0.0843,0.0016822603841260705,22-31,3
02-21,0.0027,0.0037,0.003,0.0031333333333333335,5.131601439446884e-4,22-31,2
02-21-22,0.0066,0.0043,0.0062,0.0057,0.0012288205727444507,22-31,3
02-22,0.0118,0.0132,0.0135,0.012833333333333334,9.073771725877467e-4,22-31,2
10-11-20-21,8e-4,5e-4,5e-4,6.000000000000001e-4,1.7320508075688773e-4,22-31,4
10-12-20-22,0.0012,9e-4,8e-4,9.666666666666667e-4,2.081665999466132e-4,22-31,4
10-20,0.0035,0.0017,0.0022,0.0024666666666666665,9.29157324317757e-4,22-31,2
11-12,1e-4,1e-4,NA,NA,NA,22-31,2
11-12-20,2e-4,4e-4,4e-4,3.333333333333334e-4,1.1547005383792516e-4,22-31,3
11-12-21-22,9e-4,3e-4,0.001,7.333333333333333e-4,3.7859388972001824e-4,22-31,4
12,2e-4,5e-4,3e-4,3.333333333333333e-4,1.5275252316519468e-4,22-31,1
12-20,0.0036,0.0032,0.0035,0.0034333333333333334,2.0816659994661317e-4,22-31,2
12-20-21,3e-4,6e-4,7e-4,5.333333333333334e-4,2.0816659994661328e-4,22-31,3
12-20-22,0.0056,0.0052,0.004,0.004933333333333333,8.32666399786453e-4,22-31,3
12-22,9e-4,8e-4,7e-4,8e-4,9.999999999999999e-5,22-31,2
20,0.029,0.0319,0.0315,0.0308,0.0015716233645501694,22-31,1
20-21,0.0067,0.0063,0.0072,0.006733333333333333,4.509249752822893e-4,22-31,2
20-22,0.0124,0.0105,0.0114,0.011433333333333334,9.504384952922163e-4,22-31,2
21,3e-4,3e-4,6e-4,3.9999999999999996e-4,1.7320508075688773e-4,22-31,1
21-22,0.001,4e-4,0.001,8e-4,3.4641016151377546e-4,22-31,2
22,0.0017,0.001,0.0016,0.0014333333333333333,3.7859388972001824e-4,22-31,1
00,NA,1e-4,NA,NA,NA,22-31,1
00-01,NA,1e-4,NA,NA,NA,22-31,2
01-02-10,NA,1e-4,NA,NA,NA,22-31,3
00-02-10-12,NA,NA,1e-4,NA,NA,22-31,4
11-21,NA,NA,1e-4,NA,NA,22-31,2
00,1e-4,NA,NA,NA,NA,27-36,1
00-01,1e-4,NA,NA,NA,NA,27-36,2
00-01-20,0.0012,3e-4,5e-4,6.666666666666666e-4,4.725815626252608e-4,27-36,3
00-01-20-21,1e-4,NA,NA,NA,NA,27-36,4
00-02,0.0023,0.0014,0.003,0.0022333333333333333,8.020806277010643e-4,27-36,2
00-02-10,9e-4,8e-4,8e-4,8.333333333333334e-4,5.7735026918962544e-5,27-36,3
00-02-10-12,1e-4,NA,NA,NA,NA,27-36,4
00-02-12-20,0.0084,0.0064,0.0079,0.007566666666666667,0.001040832999733066,27-36,4
00-02-12-20-21,4e-4,3e-4,8e-4,5e-4,2.645751311064591e-4,27-36,5
00-02-20,0.1092,0.1108,0.108,0.10933333333333334,0.0014047538337136967,27-36,3
