Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
01-02-21,1e-4,NA,1e-4,NA,NA,31-40,3
01-02-21-22,0.0012,0.0015,0.0015,0.0014,1.732050807568878e-4,31-40,4
02,0.0382,0.0342,0.0383,0.0369,0.002338803112705299,31-40,1
02-10,1e-4,1e-4,NA,NA,NA,31-40,2
02-10-11-20-21,0.0122,0.0123,0.0133,0.0126,6.082762530298213e-4,31-40,5
02-10-20,0.0721,0.0673,0.0693,0.06956666666666667,0.0024110855093366825,31-40,3
02-10-20-22,0.0097,0.0112,0.0116,0.010833333333333334,0.0010016652800877808,31-40,4
02-11-21,3e-4,5e-4,5e-4,4.333333333333333e-4,1.1547005383792517e-4,31-40,3
02-12,0.0069,0.0081,0.0074,0.007466666666666667,6.027713773341706e-4,31-40,2
02-12-20,0.0744,0.0778,0.0692,0.07379999999999999,0.004331281565541541,31-40,3
02-12-20-21,0.0137,0.0131,0.0131,0.013300000000000001,3.4641016151377535e-4,31-40,4
02-12-21,2e-4,6e-4,6e-4,4.6666666666666666e-4,2.3094010767585026e-4,31-40,3
02-20,0.281,0.2801,0.2816,0.28090000000000004,7.549834435270764e-4,31-40,2
02-20-21,0.0741,0.0712,0.0717,0.07233333333333333,0.0015502687938977978,31-40,3
02-20-22,0.0876,0.0917,0.0923,0.09053333333333333,0.002557994005726623,31-40,3
02-21,0.0036,0.0034,0.0018,0.0029333333333333334,9.865765724632494e-4,31-40,2
02-21-22,0.0049,0.0056,0.0061,0.005533333333333334,6.027713773341711e-4,31-40,3
02-22,0.0137,0.0127,0.013,0.013133333333333334,5.13160143944689e-4,31-40,2
10-11-20-21,3e-4,3e-4,2e-4,2.666666666666667e-4,5.773502691896256e-5,31-40,4
10-12-20,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,31-40,3
10-12-20-22,8e-4,0.0012,9e-4,9.666666666666667e-4,2.081665999466132e-4,31-40,4
10-20,0.0018,0.0026,0.0032,0.002533333333333333,7.023769168568493e-4,31-40,2
11,1e-4,NA,NA,NA,NA,31-40,1
11-12,1e-4,NA,NA,NA,NA,31-40,2
11-12-20,5e-4,2e-4,3e-4,3.333333333333333e-4,1.5275252316519468e-4,31-40,3
11-12-21-22,4e-4,5e-4,5e-4,4.6666666666666666e-4,5.773502691896257e-5,31-40,4
12,2e-4,4e-4,5e-4,3.6666666666666667e-4,1.5275252316519468e-4,31-40,1
12-20,0.0025,0.0028,0.0024,0.0025666666666666667,2.0816659994661333e-4,31-40,2
12-20-21,2e-4,4e-4,5e-4,3.6666666666666667e-4,1.5275252316519468e-4,31-40,3
12-20-22,0.0046,0.0045,0.0061,0.005066666666666666,8.962886439832505e-4,31-40,3
12-22,6e-4,0.001,6e-4,7.333333333333333e-4,2.3094010767585034e-4,31-40,2
20,0.0302,0.0304,0.0307,0.030433333333333333,2.516611478423586e-4,31-40,1
20-21,0.0069,0.0076,0.0053,0.0066,0.0011789826122551596,31-40,2
20-22,0.0114,0.0138,0.0103,0.011833333333333333,0.0017897858344878396,31-40,2
21,1e-4,3e-4,NA,NA,NA,31-40,1
21-22,0.0015,8e-4,8e-4,0.0010333333333333334,4.0414518843273807e-4,31-40,2
22,0.0012,0.002,8e-4,0.0013333333333333333,6.110100926607787e-4,31-40,1
00-01-20-21,NA,1e-4,1e-4,NA,NA,31-40,4
01-20,NA,1e-4,1e-4,NA,NA,31-40,2
11-21,NA,1e-4,2e-4,NA,NA,31-40,2
00-01,NA,NA,1e-4,NA,NA,31-40,2
01-11-20,NA,NA,1e-4,NA,NA,31-40,3
02-11,NA,NA,1e-4,NA,NA,31-40,2
12-21,NA,NA,1e-4,NA,NA,31-40,2
00-01-20,7e-4,9e-4,5e-4,7e-4,1.9999999999999998e-4,41-50,3
00-02,0.0015,0.0015,0.0015,0.0015,0,41-50,2
00-02-10,4e-4,0.0013,3e-4,6.666666666666666e-4,5.507570547286102e-4,41-50,3
00-02-12-20,0.006,0.0059,0.0055,0.0058,2.6457513110645926e-4,41-50,4
00-02-12-20-21,2e-4,3e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,41-50,5
00-02-20,0.1049,0.107,0.1061,0.106,0.0010535653752852764,41-50,3
00-02-20-21,0.0063,0.0056,0.007,0.0063,7.000000000000001e-4,41-50,4
