Phase,Freq.x,Freq.y,Freq,Avg,Std,HillRange,nStates
0203-0301-0303-1001-1003,2e-4,2e-4,NA,NA,NA,2-11,5
0203-0303,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,2
0203-0303-0311-1011-1013,1e-4,NA,1e-4,NA,NA,2-11,5
0203-0303-1001-1003,2e-4,NA,1e-4,NA,NA,2-11,4
0203-0303-1003,3e-4,5e-4,5e-4,4.333333333333333e-4,1.1547005383792517e-4,2-11,3
0203-0303-1003-1010,0.0025,0.0029,0.0023,0.0025666666666666667,3.0550504633038926e-4,2-11,4
0203-0303-1010-1013,0.0024,0.0025,0.0019,0.002266666666666667,3.2145502536643183e-4,2-11,4
0203-0303-1011-1013,1e-4,NA,2e-4,NA,NA,2-11,4
0203-0303-1013,5e-4,4e-4,7e-4,5.333333333333334e-4,1.5275252316519465e-4,2-11,3
0210-0211-0300-0301-1010-1011,4e-4,4e-4,6e-4,4.6666666666666666e-4,1.1547005383792512e-4,2-11,6
0210-0211-1010-1011,1e-4,1e-4,NA,NA,NA,2-11,4
0210-0300-0302-1010-1012,3e-4,2e-4,NA,NA,NA,2-11,5
0210-0300-0302-1010-1012-1112,1e-4,NA,1e-4,NA,NA,2-11,6
0210-0300-0303-1003-1010,0.0019,0.0016,0.0017,0.0017333333333333333,1.5275252316519465e-4,2-11,5
0210-0300-0303-1010,0.0032,0.0022,0.0017,0.0023666666666666667,7.637626158259734e-4,2-11,4
0210-0300-0303-1010-1013,9e-4,5e-4,5e-4,6.333333333333333e-4,2.3094010767585029e-4,2-11,5
0210-0300-0303-1010-1013-1110,1e-4,NA,NA,NA,NA,2-11,6
0210-0300-0303-1010-1013-1113,1e-4,2e-4,4e-4,2.3333333333333333e-4,1.5275252316519468e-4,2-11,6
0210-0300-0303-1010-1110,2e-4,1e-4,NA,NA,NA,2-11,5
0210-0300-1010,0.0011,0.0022,0.0013,0.0015333333333333334,5.859465277082316e-4,2-11,3
0210-0302-1002-1010,1e-4,NA,NA,NA,NA,2-11,4
0210-0302-1010,1e-4,NA,NA,NA,NA,2-11,3
0210-0303-0310,1e-4,NA,NA,NA,NA,2-11,3
0210-0303-1003-1010,5e-4,3e-4,2e-4,3.333333333333333e-4,1.5275252316519468e-4,2-11,4
0210-0303-1010,2e-4,9e-4,4e-4,5e-4,3.605551275463989e-4,2-11,3
0210-0303-1010-1013,0.0014,0.0016,0.0014,0.0014666666666666667,1.1547005383792521e-4,2-11,4
0210-0303-1010-1013-1110,1e-4,NA,1e-4,NA,NA,2-11,5
0210-0303-1010-1013-1113,4e-4,3e-4,3e-4,3.333333333333333e-4,5.7735026918962605e-5,2-11,5
0210-0312-1010-1012,1e-4,NA,NA,NA,NA,2-11,4
0210-0313-1010-1013,5e-4,2e-4,3e-4,3.333333333333333e-4,1.5275252316519468e-4,2-11,4
0210-0313-1010-1013-1113,1e-4,1e-4,1e-4,1e-4,0,2-11,5
0210-1010,8e-4,0.0011,9e-4,9.333333333333333e-4,1.5275252316519468e-4,2-11,2
0211-0301-0303-1011,1e-4,NA,NA,NA,NA,2-11,4
0211-0301-0303-1011-1013,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,5
0211-0301-1011,1e-4,1e-4,NA,NA,NA,2-11,3
0211-0303-0311-1011-1013,1e-4,NA,1e-4,NA,NA,2-11,5
0211-0311-1011,1e-4,NA,NA,NA,NA,2-11,3
0212-0302-1012,1e-4,NA,NA,NA,NA,2-11,3
0212-0312-1010-1012,1e-4,1e-4,NA,NA,NA,2-11,4
0212-1010-1012,2e-4,1e-4,3e-4,1.9999999999999998e-4,9.999999999999999e-5,2-11,3
0213-0300-0303-1010-1013,4e-4,2e-4,3e-4,3.0000000000000003e-4,1e-4,2-11,5
0213-0301-0303-1011-1013,2e-4,NA,1e-4,NA,NA,2-11,5
0213-0303-1010-1013,0.0019,0.0024,0.0025,0.002266666666666667,3.2145502536643183e-4,2-11,4
0213-0303-1011-1013,2e-4,1e-4,NA,NA,NA,2-11,4
0213-0303-1013,3e-4,4e-4,4e-4,3.6666666666666667e-4,5.7735026918962605e-5,2-11,3
0213-0303-1013-1113,1e-4,NA,NA,NA,NA,2-11,4
0213-0313-1010-1013,1e-4,1e-4,3e-4,1.6666666666666666e-4,1.1547005383792513e-4,2-11,4
0213-0313-1013,1e-4,NA,NA,NA,NA,2-11,3
0213-1010-1013,3e-4,2e-4,2e-4,2.3333333333333333e-4,5.773502691896256e-5,2-11,3
0300,6e-4,4e-4,3e-4,4.333333333333333e-4,1.5275252316519465e-4,2-11,1
0300-0301,1e-4,1e-4,2e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,2
0300-0301-1000-1001,1e-4,3e-4,3e-4,2.3333333333333333e-4,1.1547005383792513e-4,2-11,4
0300-0301-1010-1011,0.0103,0.0103,0.0112,0.0106,5.19615242270663e-4,2-11,4
0300-0301-1010-1011-1110-1111,1e-4,NA,1e-4,NA,NA,2-11,6
0300-0301-1010-1011-1200-1201,2e-4,1e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,6
0300-0302,2e-4,1e-4,NA,NA,NA,2-11,2
0300-0302-1000-1002,4e-4,7e-4,3e-4,4.6666666666666666e-4,2.0816659994661328e-4,2-11,4
0300-0302-1000-1100,1e-4,NA,NA,NA,NA,2-11,4
0300-0302-1002-1010,0.0065,0.0055,0.0068,0.006266666666666666,6.806859285554045e-4,2-11,4
0300-0302-1002-1010-1102,8e-4,NA,7e-4,NA,NA,2-11,5
0300-0302-1010,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,3
0300-0302-1010-1012,0.0102,0.0097,0.0106,0.010166666666666668,4.5092497528228934e-4,2-11,4
0300-0302-1010-1012-1100,1e-4,NA,NA,NA,NA,2-11,5
0300-0302-1010-1012-1102,5e-4,4e-4,7e-4,5.333333333333334e-4,1.5275252316519465e-4,2-11,5
0300-0302-1010-1012-1102-1200,1e-4,1e-4,NA,NA,NA,2-11,6
0300-0302-1010-1012-1110-1112,1e-4,NA,NA,NA,NA,2-11,6
0300-0302-1010-1012-1112,0.0011,5e-4,6e-4,7.333333333333333e-4,3.214550253664319e-4,2-11,5
0300-0302-1010-1012-1200,1e-4,1e-4,4e-4,2e-4,1.7320508075688773e-4,2-11,5
0300-0302-1010-1012-1200-1202,2e-4,1e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,6
0300-0302-1010-1012-1202,1e-4,NA,2e-4,NA,NA,2-11,5
0300-0303,0.001,0.0013,0.0011,0.0011333333333333334,1.5275252316519463e-4,2-11,2
0300-0303-1000,6e-4,5e-4,8e-4,6.333333333333333e-4,1.5275252316519468e-4,2-11,3
0300-0303-1000-1003,0.0027,0.002,0.0019,0.0022,4.3588989435406744e-4,2-11,4
0300-0303-1000-1003-1200,1e-4,NA,2e-4,NA,NA,2-11,5
0300-0303-1000-1003-1203,1e-4,NA,NA,NA,NA,2-11,5
0300-0303-1000-1100,1e-4,2e-4,2e-4,1.666666666666667e-4,5.773502691896258e-5,2-11,4
0300-0303-1000-1103,6e-4,1e-4,2e-4,3e-4,2.6457513110645904e-4,2-11,4
0300-0303-1003-1010,0.1118,0.1171,0.1109,0.11326666666666667,0.003350124375800595,2-11,4
0300-0303-1003-1010-1103,0.0013,0.0014,7e-4,0.0011333333333333334,3.7859388972001824e-4,2-11,5
0300-0303-1003-1010-1110,1e-4,2e-4,1e-4,1.3333333333333334e-4,5.773502691896258e-5,2-11,5
0300-0303-1003-1010-1200,0.0012,6e-4,0.001,9.333333333333333e-4,3.055050463303893e-4,2-11,5
0300-0303-1003-1010-1203,0.002,0.002,0.0016,0.0018666666666666666,2.3094010767585029e-4,2-11,5
0300-0303-1010,0.0453,0.0456,0.0456,0.0455,1.7320508075688868e-4,2-11,3
0300-0303-1010-1013,0.0337,0.0314,0.0352,0.033433333333333336,0.0019139836293274148,2-11,4
0300-0303-1010-1013-1100,1e-4,1e-4,1e-4,1e-4,0,2-11,5
0300-0303-1010-1013-1103,0.0021,0.0033,0.0014,0.002266666666666667,9.609023536933049e-4,2-11,5
0300-0303-1010-1013-1110,1e-4,NA,2e-4,NA,NA,2-11,5
0300-0303-1010-1013-1110-1113,1e-4,NA,1e-4,NA,NA,2-11,6
